customer_id,segment_name,recency_days,frequency,monetary,R_score,F_score,M_score,RFM_total,ticket_count,return_rate,sessions_30d,last_visit_days_ago,loyalty_tier
CUST00922,New Customers,11,1,1131.6,5,1,2,8,0,0.0,9,2,Not Enrolled
CUST00923,Needs Attention,57,7,4149.83,3,5,5,13,2,0.0,8,16,Silver
CUST00924,Loyal Customers,44,4,3018.21,4,4,4,12,0,0.0,1,17,Not Enrolled
CUST00925,New Customers,44,1,464.59,4,1,1,6,1,0.0,6,0,Not Enrolled
CUST00926,Dormant,1,3,1704.96,5,3,3,11,1,0.0,5,2,Platinum
CUST00927,Dormant,343,1,617.86,1,1,1,3,0,0.0,1,60,Platinum
CUST00928,Dormant,229,1,325.55,1,1,1,3,0,0.0,1,60,Not Enrolled
CUST00929,New Customers,43,1,325.51,4,1,1,6,0,0.0,5,10,Not Enrolled
CUST00930,Loyal Customers,59,4,2336.4900000000002,3,4,3,10,1,25.0,9,8,Gold
CUST00931,New Customers,30,1,1030.44,4,1,2,7,0,0.0,11,9,Not Enrolled
CUST00932,Needs Attention,83,1,688.68,3,1,1,5,1,100.0,12,29,Gold
CUST00933,At-Risk,205,3,2102.12,1,3,3,7,0,0.0,0,41,Silver
CUST00934,Needs Attention,44,10,6237.47,4,5,5,14,3,10.0,4,15,Not Enrolled
CUST00935,Loyal Customers,28,5,3594.4,4,4,4,12,0,0.0,7,9,Gold
CUST00936,New Customers,35,2,2188.31,4,2,3,9,1,0.0,3,3,Silver
CUST00937,At-Risk,126,5,3342.44,2,4,4,10,1,0.0,2,10,Not Enrolled
CUST00938,Dormant,26,3,4729.23,4,3,5,12,1,0.0,2,0,Not Enrolled
CUST00939,New Customers,9,1,560.91,5,1,1,7,0,0.0,7,0,Not Enrolled
CUST00940,Needs Attention,236,2,1727.24,1,2,3,6,2,100.0,0,49,Not Enrolled
CUST00941,Needs Attention,183,5,3758.0600000000004,1,4,4,9,2,0.0,6,46,Not Enrolled
CUST00942,Needs Attention,7,1,407.18,5,1,1,7,1,100.0,4,5,Not Enrolled
CUST00943,At-Risk,346,5,3965.95,1,4,4,9,0,0.0,2,60,Silver
CUST00944,Champions,74,6,4456.65,3,5,5,13,1,16.7,1,15,Gold
CUST00945,New Customers,4,1,1143.18,5,1,2,8,0,0.0,5,0,Not Enrolled
CUST00946,Dormant,173,1,542.29,1,1,1,3,0,0.0,4,35,Not Enrolled
CUST00947,Needs Attention,41,9,8603.45,4,5,5,14,2,11.1,0,19,Not Enrolled
CUST00948,Dormant,79,1,923.64,3,1,2,6,0,0.0,11,19,Not Enrolled
CUST00949,Dormant,130,2,1269.04,2,2,2,6,0,0.0,2,17,Not Enrolled
CUST00950,At-Risk,209,3,3765.9,1,3,4,8,1,0.0,5,50,Not Enrolled
CUST00951,Dormant,62,1,602.19,3,1,1,5,0,0.0,6,6,Gold
CUST00952,Champions,42,8,4710.47,4,5,5,14,0,0.0,16,13,Gold
CUST00953,Needs Attention,9,3,1925.94,5,3,3,11,1,33.3,5,0,Silver
CUST00954,New Customers,25,2,769.86,4,2,1,7,0,0.0,12,5,Not Enrolled
CUST00955,Dormant,63,2,748.92,3,2,1,6,0,0.0,4,16,Not Enrolled
CUST00956,Needs Attention,31,7,5800.25,4,5,5,14,2,0.0,10,15,Gold
CUST00957,Needs Attention,37,3,1481.5,4,3,2,9,1,33.3,5,6,Not Enrolled
CUST00958,Dormant,160,2,1033.42,1,2,2,5,1,0.0,2,23,Silver
CUST00959,Loyal Customers,63,7,3865.13,3,5,4,12,1,14.3,0,20,Silver
CUST00960,Needs Attention,146,4,3772.4900000000002,2,4,4,10,2,25.0,1,16,Not Enrolled
CUST00961,At-Risk,151,6,4247.5599999999995,1,5,5,11,1,16.7,2,43,Not Enrolled
CUST00962,Needs Attention,22,1,349.41,4,1,1,6,1,100.0,9,19,Not Enrolled
CUST00963,Dormant,103,1,641.2,2,1,1,4,0,0.0,9,20,Not Enrolled
CUST00964,At-Risk,219,3,2167.08,1,3,3,7,0,0.0,0,47,Not Enrolled
CUST00965,Needs Attention,8,2,507.14,5,2,1,8,2,0.0,5,1,Silver
CUST00966,New Customers,40,1,2196.79,4,1,3,8,1,0.0,4,19,Not Enrolled
CUST00967,Needs Attention,218,2,2065.27,1,2,3,6,1,50.0,2,53,Not Enrolled
CUST00968,At-Risk,98,6,6505.79,2,5,5,12,1,0.0,12,4,Not Enrolled
CUST00969,Loyal Customers,31,4,2654.59,4,4,4,12,1,0.0,14,16,Gold
CUST00970,At-Risk,188,3,1607.64,1,3,3,7,1,0.0,6,15,Not Enrolled
CUST00971,Champions,62,8,5099.62,3,5,5,13,1,0.0,20,9,Not Enrolled
CUST00972,Loyal Customers,64,5,5941.2,3,4,5,12,1,0.0,5,8,Not Enrolled
CUST00973,Needs Attention,22,7,2980.9700000000003,4,5,4,13,2,0.0,4,4,Silver
CUST00974,Needs Attention,79,5,3559.55,3,4,4,11,2,20.0,11,12,Gold
CUST00975,Loyal Customers,50,4,2517.6099999999997,3,4,3,10,0,0.0,11,4,Silver
CUST00976,Needs Attention,5,7,5735.389999999999,5,5,5,15,2,14.3,9,4,Not Enrolled
CUST00977,New Customers,5,2,1375.4499999999998,5,2,2,9,0,0.0,9,8,Not Enrolled
CUST00978,Dormant,307,1,725.16,1,1,1,3,1,0.0,0,56,Not Enrolled
CUST00979,At-Risk,103,8,6304.8099999999995,2,5,5,12,1,0.0,5,28,Silver
CUST00980,Dormant,81,1,492.33,3,1,1,5,0,0.0,4,21,Silver
CUST00981,At-Risk,103,8,6263.0,2,5,5,12,1,0.0,6,22,Gold
CUST00982,Needs Attention,90,4,1862.8899999999999,2,4,3,9,3,0.0,4,11,Not Enrolled
CUST00983,At-Risk,256,2,1982.29,1,2,3,6,1,0.0,1,43,Not Enrolled
CUST00984,New Customers,44,2,1055.25,4,2,2,8,0,0.0,3,3,Silver
CUST00985,Dormant,85,1,734.6,3,1,1,5,1,0.0,5,20,Not Enrolled
CUST00986,Loyal Customers,62,5,3357.17,3,4,4,11,0,0.0,1,3,Not Enrolled
CUST00987,Champions,7,5,5784.1,5,4,5,14,1,0.0,2,0,Gold
CUST00988,Champions,3,6,4188.58,5,5,5,15,0,0.0,3,1,Not Enrolled
CUST00989,At-Risk,158,5,4165.87,1,4,5,10,0,0.0,0,47,Not Enrolled
CUST00990,Needs Attention,167,8,6096.85,1,5,5,11,2,12.5,6,37,Not Enrolled
CUST00991,Needs Attention,41,11,11394.83,4,5,5,14,2,0.0,9,16,Gold
CUST00992,At-Risk,272,5,4442.45,1,4,5,10,0,0.0,6,46,Not Enrolled
CUST00993,At-Risk,164,7,6785.33,1,5,5,11,1,0.0,1,39,Not Enrolled
CUST00994,Loyal Customers,52,5,4659.69,3,4,5,12,0,0.0,8,5,Silver
CUST00995,At-Risk,159,4,2523.84,1,4,3,8,0,0.0,6,33,Not Enrolled
CUST00996,Needs Attention,8,6,3267.7200000000003,5,5,4,14,3,0.0,14,3,Not Enrolled
CUST00997,Dormant,180,1,325.85,1,1,1,3,1,0.0,4,36,Not Enrolled
CUST00998,Loyal Customers,63,4,3519.26,3,4,4,11,0,0.0,6,23,Silver
CUST00999,Needs Attention,148,7,4930.56,1,5,5,11,2,0.0,0,28,Silver
CUST01000,Dormant,52,3,2789.66,3,3,4,10,1,0.0,3,19,Not Enrolled
CUST01001,At-Risk,313,5,4064.54,1,4,5,10,0,0.0,1,57,Silver
CUST01002,Loyal Customers,71,5,2761.33,3,4,4,11,0,0.0,11,12,Silver
CUST01003,Dormant,138,1,944.62,2,1,2,5,1,0.0,6,43,Not Enrolled
CUST01004,At-Risk,215,7,5599.9,1,5,5,11,1,0.0,1,49,Not Enrolled
CUST01005,Dormant,144,1,1329.67,2,1,2,5,1,0.0,4,19,Not Enrolled
CUST01006,New Customers,4,1,404.58,5,1,1,7,0,0.0,3,4,Silver
CUST01007,At-Risk,86,4,1916.8200000000002,2,4,3,9,1,0.0,5,9,Silver
CUST01008,Dormant,269,1,473.15,1,1,1,3,0,0.0,1,50,Not Enrolled
CUST01009,New Customers,41,1,334.39,4,1,1,6,0,0.0,7,0,Not Enrolled
CUST01010,New Customers,22,1,531.29,4,1,1,6,0,0.0,3,0,Not Enrolled
CUST01011,At-Risk,365,4,1951.66,1,4,3,8,0,0.0,4,60,Not Enrolled
CUST01012,Needs Attention,30,4,2561.7,4,4,4,12,2,25.0,7,8,Not Enrolled
CUST01013,Needs Attention,307,2,1302.3899999999999,1,2,2,5,1,50.0,0,53,Not Enrolled
CUST01014,At-Risk,137,7,3972.09,2,5,4,11,1,0.0,1,23,Not Enrolled
CUST01015,Dormant,39,3,1760.74,4,3,3,10,1,0.0,12,3,Silver
CUST01016,New Customers,0,2,879.1499999999999,5,2,2,9,0,0.0,6,1,Gold
CUST01017,Needs Attention,133,5,4886.54,2,4,5,11,2,20.0,3,13,Not Enrolled
CUST01018,New Customers,4,1,403.76,5,1,1,7,1,0.0,10,7,Not Enrolled
CUST01019,Dormant,290,2,1151.0900000000001,1,2,2,5,1,0.0,4,59,Not Enrolled
CUST01020,Dormant,131,1,236.73,2,1,1,4,0,0.0,1,29,Silver
CUST01021,Needs Attention,15,2,1013.42,5,2,2,9,1,50.0,6,0,Not Enrolled
CUST01022,Dormant,252,2,1528.4,1,2,2,5,1,0.0,0,40,Not Enrolled
CUST01023,Dormant,204,1,948.21,1,1,2,4,0,0.0,8,47,Gold
CUST01024,New Customers,20,1,370.39,5,1,1,7,0,0.0,10,12,Not Enrolled
CUST01025,Needs Attention,29,5,6092.71,4,4,5,13,2,20.0,20,6,Platinum
CUST01026,Dormant,65,2,759.58,3,2,1,6,1,0.0,9,17,Not Enrolled
CUST01027,Needs Attention,58,4,4029.9500000000003,3,4,5,12,2,0.0,11,12,Not Enrolled
CUST01028,At-Risk,173,1,2809.6,1,1,4,6,0,0.0,6,45,Silver
CUST01029,Needs Attention,110,3,1246.4,2,3,2,7,2,0.0,3,12,Gold
CUST01030,Champions,32,11,8329.47,4,5,5,14,0,0.0,10,0,Silver
CUST01031,At-Risk,174,5,3089.5600000000004,1,4,4,9,1,0.0,4,48,Silver
CUST01032,New Customers,11,1,624.38,5,1,1,7,0,0.0,5,6,Silver
CUST01033,Needs Attention,14,10,5486.38,5,5,5,15,4,20.0,4,0,Not Enrolled
CUST01034,At-Risk,100,9,5240.5599999999995,2,5,5,12,0,0.0,9,22,Silver
CUST01035,Champions,5,7,3702.49,5,5,4,14,1,14.3,5,0,Not Enrolled
CUST01036,At-Risk,141,6,5297.63,2,5,5,12,0,0.0,8,29,Not Enrolled
CUST01037,New Customers,8,1,681.83,5,1,1,7,0,0.0,6,0,Silver
CUST01038,Loyal Customers,52,4,1834.46,3,4,3,10,1,0.0,4,5,Not Enrolled
CUST01039,Needs Attention,129,3,1893.67,2,3,3,8,2,33.3,12,26,Not Enrolled
CUST01040,Dormant,130,1,594.23,2,1,1,4,1,0.0,1,26,Not Enrolled
CUST01041,Dormant,164,1,149.0,1,1,1,3,0,0.0,1,34,Silver
CUST01042,New Customers,0,1,610.96,5,1,1,7,0,0.0,10,0,Not Enrolled
CUST01043,Dormant,74,1,464.25,3,1,1,5,0,0.0,1,8,Not Enrolled
CUST01044,Dormant,84,1,2141.49,3,1,3,7,0,0.0,2,21,Not Enrolled
CUST01045,At-Risk,143,2,1560.91,2,2,3,7,0,0.0,4,14,Not Enrolled
CUST01046,Dormant,105,1,1032.89,2,1,2,5,1,0.0,1,9,Not Enrolled
CUST01047,Dormant,149,1,389.07,1,1,1,3,0,0.0,2,26,Silver
CUST01048,Dormant,128,1,616.59,2,1,1,4,1,0.0,8,31,Not Enrolled
CUST01049,Dormant,144,1,345.2,2,1,1,4,0,0.0,6,25,Not Enrolled
CUST01050,New Customers,5,2,1629.56,5,2,3,10,0,0.0,8,0,Silver
CUST01051,Dormant,103,2,1390.63,2,2,2,6,1,0.0,7,26,Silver
CUST01052,Dormant,173,1,763.75,1,1,1,3,0,0.0,7,42,Gold
CUST01053,At-Risk,146,2,2622.57,2,2,4,8,1,0.0,0,32,Silver
CUST01054,Needs Attention,176,5,2628.9300000000003,1,4,4,9,2,0.0,1,41,Silver
CUST01055,At-Risk,206,4,4625.5599999999995,1,4,5,10,1,25.0,12,37,Not Enrolled
CUST01056,Needs Attention,64,6,4860.58,3,5,5,13,2,33.3,3,3,Not Enrolled
CUST01057,New Customers,2,1,916.36,5,1,2,8,1,0.0,3,10,Not Enrolled
CUST01058,Needs Attention,110,3,1535.77,2,3,2,7,2,0.0,1,25,Not Enrolled
CUST01059,Dormant,146,1,601.72,2,1,1,4,1,0.0,5,30,Platinum
CUST01060,Dormant,52,2,1762.54,3,2,3,8,1,0.0,2,10,Silver
CUST01061,Dormant,2,3,1789.86,5,3,3,11,0,0.0,11,0,Silver
CUST01062,Needs Attention,294,5,2991.27,1,4,4,9,2,0.0,1,50,Silver
CUST01063,Needs Attention,20,1,259.22,5,1,1,7,1,100.0,2,4,Not Enrolled
CUST01064,New Customers,6,2,898.3599999999999,5,2,2,9,0,0.0,9,14,Silver
CUST01065,New Customers,3,2,1035.32,5,2,2,9,1,0.0,4,3,Silver
CUST01066,New Customers,11,1,816.92,5,1,2,8,0,0.0,2,3,Not Enrolled
CUST01067,New Customers,25,2,1043.57,4,2,2,8,1,0.0,3,6,Platinum
CUST01068,At-Risk,130,5,3945.95,2,4,4,10,0,0.0,2,16,Silver
CUST01069,Dormant,55,1,1446.51,3,1,2,6,0,0.0,3,13,Gold
CUST01070,Needs Attention,11,8,5227.41,5,5,5,15,2,0.0,1,4,Not Enrolled
CUST01071,New Customers,14,1,690.61,5,1,1,7,0,0.0,7,3,Not Enrolled
CUST01072,Needs Attention,183,1,377.27,1,1,1,3,1,100.0,8,40,Not Enrolled
CUST01073,Needs Attention,80,3,4033.7000000000003,3,3,5,11,2,33.3,5,29,Not Enrolled
CUST01074,At-Risk,114,3,1784.42,2,3,3,8,0,0.0,12,18,Gold
CUST01075,Needs Attention,26,2,1464.29,4,2,2,8,2,100.0,1,0,Not Enrolled
CUST01076,Loyal Customers,83,6,2467.42,3,5,3,11,1,0.0,2,6,Silver
CUST01077,Dormant,68,1,1080.77,3,1,2,6,0,0.0,1,22,Not Enrolled
CUST01078,Dormant,156,2,777.22,1,2,2,5,1,0.0,2,39,Silver
CUST01079,At-Risk,177,1,1832.92,1,1,3,5,0,0.0,5,33,Not Enrolled
CUST01080,Needs Attention,117,3,1250.62,2,3,2,7,2,33.3,0,16,Not Enrolled
CUST01081,Champions,19,4,4027.1899999999996,5,4,5,14,1,25.0,0,19,Not Enrolled
CUST01082,New Customers,35,1,1181.66,4,1,2,7,0,0.0,4,0,Not Enrolled
CUST01083,Dormant,236,2,767.05,1,2,1,4,0,0.0,1,49,Not Enrolled
CUST01084,Champions,76,8,4552.1900000000005,3,5,5,13,1,0.0,3,25,Gold
CUST01085,At-Risk,358,1,1786.06,1,1,3,5,0,0.0,1,60,Gold
CUST01086,Needs Attention,71,5,3512.67,3,4,4,11,3,20.0,8,0,Silver
CUST01087,Needs Attention,2,1,839.43,5,1,2,8,1,100.0,2,0,Silver
CUST01088,New Customers,0,1,361.44,5,1,1,7,0,0.0,8,0,Not Enrolled
CUST01089,New Customers,25,1,337.51,4,1,1,6,0,0.0,2,11,Not Enrolled
CUST01090,Dormant,144,2,1200.77,2,2,2,6,0,0.0,1,35,Not Enrolled
CUST01091,Dormant,87,1,505.4,2,1,1,4,1,0.0,7,8,Not Enrolled
CUST01092,Needs Attention,196,9,7556.9,1,5,5,11,2,0.0,2,15,Not Enrolled
CUST01093,At-Risk,285,3,1477.44,1,3,2,6,1,0.0,5,60,Not Enrolled
CUST01094,Needs Attention,72,6,4050.79,3,5,5,13,3,0.0,1,15,Silver
CUST01095,New Customers,41,2,1152.1100000000001,4,2,2,8,0,0.0,2,16,Gold
CUST01096,Needs Attention,3,6,4814.21,5,5,5,15,2,16.7,10,11,Gold
CUST01097,At-Risk,233,5,2841.22,1,4,4,9,0,0.0,4,45,Not Enrolled
CUST01098,At-Risk,198,2,1964.25,1,2,3,6,1,0.0,3,33,Not Enrolled
CUST01099,Champions,14,10,6243.88,5,5,5,15,0,0.0,9,0,Silver
CUST01100,New Customers,24,1,491.36,4,1,1,6,0,0.0,3,0,Not Enrolled
CUST01101,New Customers,10,1,732.91,5,1,1,7,0,0.0,2,5,Not Enrolled
CUST01102,Champions,79,7,4318.54,3,5,5,13,0,0.0,7,20,Gold
CUST01103,Loyal Customers,76,4,2384.85,3,4,3,10,1,0.0,0,15,Not Enrolled
CUST01104,At-Risk,99,4,2069.01,2,4,3,9,1,0.0,8,34,Not Enrolled
CUST01105,Dormant,84,3,1353.63,3,3,2,8,1,0.0,6,17,Not Enrolled
CUST01106,Dormant,81,1,1006.69,3,1,2,6,0,0.0,14,14,Silver
CUST01107,Dormant,91,2,980.0699999999999,2,2,2,6,1,0.0,2,20,Not Enrolled
CUST01108,Loyal Customers,40,4,2883.75,4,4,4,12,1,0.0,2,0,Not Enrolled
CUST01109,New Customers,25,1,304.94,4,1,1,6,0,0.0,7,8,Not Enrolled
CUST01110,At-Risk,260,6,3554.06,1,5,4,10,1,0.0,1,60,Not Enrolled
CUST01111,Needs Attention,95,7,7703.55,2,5,5,12,3,0.0,1,17,Not Enrolled
CUST01112,Needs Attention,57,4,2800.7700000000004,3,4,4,11,2,0.0,5,7,Not Enrolled
CUST01113,Needs Attention,107,4,1674.12,2,4,3,9,2,25.0,8,13,Silver
CUST01114,Dormant,147,1,831.94,2,1,2,5,0,0.0,1,29,Not Enrolled
CUST01115,Needs Attention,17,10,6722.41,5,5,5,15,5,10.0,4,12,Platinum
CUST01116,Dormant,54,1,2054.97,3,1,3,7,1,0.0,7,17,Not Enrolled
CUST01117,Champions,42,8,5543.8,4,5,5,14,0,0.0,7,0,Not Enrolled
CUST01118,Needs Attention,170,5,2165.5,1,4,3,8,2,20.0,0,51,Not Enrolled
CUST01119,Dormant,124,1,654.67,2,1,1,4,0,0.0,4,19,Not Enrolled
CUST01120,Needs Attention,61,3,2357.69,3,3,3,9,1,33.3,7,22,Not Enrolled
CUST01121,Dormant,88,1,149.0,2,1,1,4,0,0.0,0,0,Silver
CUST01122,New Customers,6,1,1209.05,5,1,2,8,0,0.0,7,16,Gold
CUST01123,Needs Attention,182,2,958.69,1,2,2,5,2,50.0,1,29,Not Enrolled
CUST01124,At-Risk,172,9,5960.1,1,5,5,11,0,0.0,9,25,Silver
CUST01125,Needs Attention,245,5,4034.96,1,4,5,10,3,20.0,2,54,Not Enrolled
CUST01126,New Customers,16,2,2073.54,5,2,3,10,0,0.0,11,0,Not Enrolled
CUST01127,Dormant,130,2,774.6899999999999,2,2,1,5,0,0.0,1,23,Not Enrolled
CUST01128,Dormant,182,1,1108.73,1,1,2,4,0,0.0,4,36,Not Enrolled
CUST01129,Dormant,157,1,675.97,1,1,1,3,0,0.0,7,28,Gold
CUST01130,Needs Attention,99,4,2506.58,2,4,3,9,2,0.0,6,27,Not Enrolled
CUST01131,Needs Attention,22,4,3713.8100000000004,4,4,4,12,3,0.0,4,4,Not Enrolled
CUST01132,Champions,4,6,5419.860000000001,5,5,5,15,0,0.0,17,0,Not Enrolled
CUST01133,New Customers,36,2,779.1500000000001,4,2,2,8,0,0.0,9,2,Not Enrolled
CUST01134,Needs Attention,78,6,5861.26,3,5,5,13,2,0.0,13,9,Not Enrolled
CUST01135,At-Risk,93,3,3302.06,2,3,4,9,0,0.0,2,18,Not Enrolled
CUST01136,Needs Attention,97,7,3931.0,2,5,4,11,5,14.3,1,31,Not Enrolled
CUST01137,Needs Attention,115,3,1483.05,2,3,2,7,3,33.3,9,19,Gold
CUST01138,At-Risk,134,5,2475.44,2,4,3,9,1,0.0,2,37,Gold
CUST01139,New Customers,21,1,2270.63,4,1,3,8,0,0.0,4,0,Gold
CUST01140,Champions,22,5,4021.81,4,4,5,13,1,0.0,3,6,Silver
CUST01141,Dormant,115,1,691.6,2,1,1,4,1,0.0,2,29,Silver
CUST01142,New Customers,40,2,1015.4200000000001,4,2,2,8,0,0.0,19,6,Silver
CUST01143,New Customers,0,1,438.47,5,1,1,7,0,0.0,1,10,Not Enrolled
CUST01144,Needs Attention,38,3,3548.18,4,3,4,11,1,33.3,6,10,Not Enrolled
CUST01145,At-Risk,183,3,1800.48,1,3,3,7,1,0.0,2,38,Platinum
CUST01146,Champions,23,6,5057.68,4,5,5,14,0,0.0,12,6,Not Enrolled
CUST01147,Needs Attention,1,5,3143.68,5,4,4,13,2,20.0,12,3,Not Enrolled
CUST01148,Needs Attention,128,9,6527.14,2,5,5,12,3,11.1,1,26,Not Enrolled
CUST01149,Loyal Customers,72,6,3722.95,3,5,4,12,1,0.0,0,20,Silver
CUST01150,At-Risk,167,5,2478.69,1,4,3,8,1,20.0,3,35,Gold
CUST01151,At-Risk,105,4,3131.54,2,4,4,10,1,0.0,1,26,Not Enrolled
CUST01152,Champions,1,7,6158.0599999999995,5,5,5,15,1,0.0,9,17,Not Enrolled
CUST01153,Needs Attention,33,1,714.43,4,1,1,6,1,100.0,7,2,Gold
CUST01154,Loyal Customers,55,4,2889.22,3,4,4,11,0,0.0,11,10,Gold
CUST01155,Needs Attention,1,4,2257.0899999999997,5,4,3,12,2,50.0,12,5,Gold
CUST01156,Loyal Customers,7,4,2151.96,5,4,3,12,0,0.0,5,5,Platinum
CUST01157,Needs Attention,0,5,3696.5,5,4,4,13,2,40.0,7,10,Not Enrolled
CUST01158,Dormant,42,3,3891.19,4,3,4,11,1,0.0,11,6,Silver
CUST01159,Needs Attention,68,5,3132.18,3,4,4,11,2,0.0,2,7,Not Enrolled
CUST01160,At-Risk,166,3,1700.8000000000002,1,3,3,7,1,0.0,2,32,Silver
CUST01161,Needs Attention,154,5,4953.99,1,4,5,10,2,20.0,5,31,Gold
CUST01162,At-Risk,175,2,2483.96,1,2,3,6,0,0.0,1,54,Gold
CUST01163,Dormant,375,1,379.14,1,1,1,3,1,0.0,3,60,Silver
CUST01164,New Customers,37,1,965.68,4,1,2,7,0,0.0,15,7,Platinum
CUST01165,At-Risk,155,2,1690.75,1,2,3,6,0,0.0,5,31,Silver
CUST01166,Needs Attention,41,4,3104.76,4,4,4,12,2,25.0,2,0,Gold
CUST01167,Champions,23,8,5924.16,4,5,5,14,1,0.0,3,0,Not Enrolled
CUST01168,New Customers,14,1,510.5,5,1,1,7,0,0.0,8,2,Not Enrolled
CUST01169,Needs Attention,54,1,1183.74,3,1,2,6,1,100.0,13,5,Gold
CUST01170,Dormant,139,2,1210.01,2,2,2,6,1,0.0,2,41,Not Enrolled
CUST01171,Dormant,132,1,744.73,2,1,1,4,0,0.0,3,28,Not Enrolled
CUST01172,Champions,27,9,7960.78,4,5,5,14,0,0.0,4,6,Not Enrolled
CUST01173,Loyal Customers,78,5,3912.61,3,4,4,11,1,0.0,9,18,Not Enrolled
CUST01174,At-Risk,89,3,1722.3700000000001,2,3,3,8,1,0.0,10,10,Not Enrolled
CUST01175,Champions,48,8,5633.0,3,5,5,13,0,0.0,9,7,Not Enrolled
CUST01176,Dormant,215,1,149.0,1,1,1,3,0,0.0,6,44,Not Enrolled
CUST01177,Dormant,56,3,2144.58,3,3,3,9,0,0.0,0,8,Not Enrolled
CUST01178,Dormant,67,3,1298.14,3,3,2,8,0,0.0,10,23,Not Enrolled
CUST01179,Dormant,108,1,536.83,2,1,1,4,0,0.0,5,8,Silver
CUST01180,Needs Attention,23,2,2328.54,4,2,3,9,2,100.0,2,10,Gold
CUST01181,Dormant,137,1,296.32,2,1,1,4,1,0.0,2,14,Not Enrolled
CUST01182,At-Risk,108,4,3106.33,2,4,4,10,0,0.0,8,31,Not Enrolled
CUST01183,Needs Attention,6,3,1498.98,5,3,2,10,1,33.3,0,3,Silver
CUST01184,Loyal Customers,30,4,2161.4,4,4,3,11,0,0.0,5,25,Not Enrolled
CUST01185,Needs Attention,23,6,5763.86,4,5,5,14,2,0.0,1,17,Silver
CUST01186,At-Risk,153,3,2962.35,1,3,4,8,1,0.0,1,36,Not Enrolled
CUST01187,Dormant,26,3,1729.96,4,3,3,10,1,0.0,3,13,Silver
CUST01188,Needs Attention,92,2,688.52,2,2,1,5,2,50.0,14,8,Gold
CUST01189,At-Risk,161,3,3126.0299999999997,1,3,4,8,1,0.0,7,16,Not Enrolled
CUST01190,Loyal Customers,27,4,2968.92,4,4,4,12,0,0.0,3,0,Not Enrolled
CUST01191,Dormant,52,1,510.71,3,1,1,5,0,0.0,1,13,Not Enrolled
CUST01192,Loyal Customers,24,4,2428.7599999999998,4,4,3,11,0,0.0,11,14,Not Enrolled
CUST01193,Dormant,457,1,270.13,1,1,1,3,0,0.0,0,60,Silver
CUST01194,Needs Attention,85,3,1852.1599999999999,3,3,3,9,2,33.3,2,34,Not Enrolled
CUST01195,Needs Attention,94,1,542.27,2,1,1,4,1,100.0,4,2,Silver
CUST01196,Needs Attention,111,3,3110.08,2,3,4,9,1,33.3,9,16,Not Enrolled
CUST01197,Dormant,77,2,406.22,3,2,1,6,0,0.0,3,18,Not Enrolled
CUST01198,New Customers,31,1,592.73,4,1,1,6,1,0.0,5,6,Silver
CUST01199,Needs Attention,359,3,2144.4,1,3,3,7,1,33.3,1,60,Silver
CUST01200,Dormant,58,1,524.27,3,1,1,5,0,0.0,5,7,Platinum
CUST01201,Needs Attention,158,7,5885.4,1,5,5,11,4,0.0,7,24,Platinum
CUST01202,Dormant,132,1,650.67,2,1,1,4,0,0.0,10,33,Not Enrolled
CUST01203,Dormant,60,2,584.44,3,2,1,6,1,0.0,4,7,Not Enrolled
CUST01204,Needs Attention,81,7,4565.2699999999995,3,5,5,13,2,0.0,0,17,Gold
CUST01205,At-Risk,262,4,1861.62,1,4,3,8,0,0.0,1,38,Not Enrolled
CUST01206,Dormant,73,1,819.46,3,1,2,6,0,0.0,10,30,Not Enrolled
CUST01207,Dormant,110,2,638.4200000000001,2,2,1,5,0,0.0,0,21,Not Enrolled
CUST01208,At-Risk,95,3,1407.5300000000002,2,3,2,7,0,0.0,1,15,Silver
CUST01209,Champions,14,6,2839.8,5,5,4,14,1,16.7,5,1,Not Enrolled
CUST01210,Dormant,266,1,429.55,1,1,1,3,0,0.0,0,54,Silver
CUST01211,Needs Attention,5,5,3668.5099999999998,5,4,4,13,4,20.0,8,2,Platinum
CUST01212,Needs Attention,20,6,5551.95,5,5,5,15,2,33.3,0,0,Not Enrolled
CUST01213,Dormant,163,1,492.41,1,1,1,3,1,0.0,3,33,Silver
CUST01214,At-Risk,124,4,5584.12,2,4,5,11,0,0.0,2,31,Silver
CUST01215,Loyal Customers,80,4,3464.2299999999996,3,4,4,11,0,0.0,0,25,Not Enrolled
CUST01216,Dormant,107,1,1022.33,2,1,2,5,0,0.0,10,24,Silver
CUST01217,Dormant,163,2,1295.0,1,2,2,5,0,0.0,6,36,Not Enrolled
CUST01218,Champions,0,5,3872.15,5,4,4,13,1,0.0,6,2,Silver
CUST01219,Needs Attention,86,2,832.04,2,2,2,6,2,0.0,5,20,Not Enrolled
CUST01220,Dormant,98,1,1095.74,2,1,2,5,0,0.0,1,25,Not Enrolled
CUST01221,New Customers,13,1,405.2,5,1,1,7,0,0.0,6,21,Not Enrolled
CUST01222,New Customers,18,1,1199.39,5,1,2,8,0,0.0,0,14,Silver
CUST01223,At-Risk,118,6,3738.91,2,5,4,11,1,0.0,1,29,Gold
CUST01224,New Customers,33,1,1005.1,4,1,2,7,0,0.0,7,7,Not Enrolled
CUST01225,Dormant,97,1,620.28,2,1,1,4,1,0.0,3,13,Not Enrolled
CUST01226,Needs Attention,37,4,2967.87,4,4,4,12,2,50.0,6,14,Silver
